champion,Matchup,Performance avg,Performance std,role,games,Matchup Role
Ivern,JarvanIV,108.91081282552157,17.549206774865795,JUNGLE,7,JUNGLE
Ivern,Karthus,30.406400787133737,86.82001371478964,JUNGLE,10,JUNGLE
Ivern,Khazix,-7.870031189316885,99.72530765086721,JUNGLE,41,JUNGLE
Ivern,LeeSin,-8.011941097815525,95.73284612153253,JUNGLE,34,JUNGLE
Ivern,Olaf,10.419286783602518,116.24279037483076,JUNGLE,12,JUNGLE
Ivern,RekSai,-3.0936690673003344,82.69781963376833,JUNGLE,13,JUNGLE
Ivern,Rengar,20.301328029286275,87.34596427269936,JUNGLE,13,JUNGLE
Ivern,Sejuani,-3.724493663500811,108.13413442633528,JUNGLE,16,JUNGLE
Ivern,Trundle,100,0,JUNGLE,6,JUNGLE
Ivern,XinZhao,-27.04638191105881,82.30763702794458,JUNGLE,6,JUNGLE
Ivern,Zac,29.887706238082103,114.5351043524934,JUNGLE,7,JUNGLE
Janna,Ekko,-7.507125457507501,110.29333425179655,UTILITY,8,JUNGLE
Janna,Elise,7.065090269560814,96.94806899335023,UTILITY,42,JUNGLE
Janna,Evelynn,-3.086557623680603,91.82248611177637,UTILITY,16,JUNGLE
Janna,Gragas,-2.661455682872677,101.93984749861956,UTILITY,102,JUNGLE
Janna,Graves,25.530861300078197,104.12498290809143,UTILITY,26,JUNGLE
Janna,Hecarim,-41.49387427704105,90.58807197721806,UTILITY,15,JUNGLE
Janna,JarvanIV,-5.4948623579956175,101.05358976443972,UTILITY,138,JUNGLE
Janna,Jax,28.748240153862216,95.71927830374072,UTILITY,9,JUNGLE
Janna,Kayn,-26.741250683102404,104.08055487167027,UTILITY,8,JUNGLE
Janna,Khazix,2.090415884441894,101.33068504277175,UTILITY,44,JUNGLE
Janna,Kindred,2.09656992072123,104.80062397703266,UTILITY,16,JUNGLE
Janna,LeeSin,9.848830339000628,101.79599819151939,UTILITY,105,JUNGLE
Janna,Lillia,24.532956034085824,84.92898092664919,UTILITY,12,JUNGLE
Janna,Maokai,42.025660518874254,72.72598130063544,UTILITY,12,JUNGLE
Janna,MonkeyKing,30.667297669240845,101.87043267423205,UTILITY,20,JUNGLE
Janna,Nidalee,-1.5035335117504043,78.84653955800873,UTILITY,35,JUNGLE
Janna,Nunu,3.446524404389102,90.48245350992006,UTILITY,14,JUNGLE
Janna,Olaf,2.6888143279301695,88.52945861323431,UTILITY,24,JUNGLE
Janna,Pantheon,1.9857718903754795,114.93399211782149,UTILITY,11,JUNGLE
Janna,Poppy,3.2672395781966337,59.91720414378464,UTILITY,10,JUNGLE
Janna,RekSai,-8.139714333357935,103.05276395720043,UTILITY,114,JUNGLE
Janna,Rengar,-4.817972685036616,89.64448218125435,UTILITY,16,JUNGLE
Janna,Sejuani,-0.8856810095546156,93.605211623032,UTILITY,84,JUNGLE
Janna,Skarner,-81.66204132909596,90.62236580318455,UTILITY,10,JUNGLE
Janna,Trundle,21.829218811670803,104.20888324033125,UTILITY,16,JUNGLE
Janna,Udyr,-8.245091933976726,106.77219608445219,UTILITY,12,JUNGLE
Janna,Vi,-12.332093471660498,89.0093594529416,UTILITY,25,JUNGLE
Janna,Viego,20.714407529185443,94.71199341885261,UTILITY,10,JUNGLE
Janna,Volibear,-44.32004773097673,66.06878921894456,UTILITY,8,JUNGLE
Janna,XinZhao,-30.692759918533024,109.67467973916236,UTILITY,19,JUNGLE
Janna,Zac,0.5087712805111232,107.13866156325489,UTILITY,43,JUNGLE
JarvanIV,Aatrox,25.990953338797297,98.93069450508897,JUNGLE,23,JUNGLE
JarvanIV,Belveth,0.06259106069043177,97.7152591655092,JUNGLE,13,JUNGLE
JarvanIV,Camille,-24.543982332828943,105.53906101686646,JUNGLE,21,JUNGLE
JarvanIV,Diana,16.48748041611103,100.0778012026587,JUNGLE,40,JUNGLE
JarvanIV,Ekko,-38.61120100851799,88.73290941324859,JUNGLE,26,JUNGLE
JarvanIV,Elise,0.3181286339150451,104.29806925269696,JUNGLE,189,JUNGLE
JarvanIV,Evelynn,13.043366249817286,94.733279843766,JUNGLE,24,JUNGLE
JarvanIV,Gragas,-11.202349627207356,90.93307832893724,JUNGLE,332,JUNGLE
JarvanIV,Graves,-7.089895783875327,93.75688591389356,JUNGLE,111,JUNGLE
JarvanIV,Gwen,50.112981858397234,113.83342467931264,JUNGLE,15,JUNGLE
JarvanIV,Hecarim,15.12608026320611,100.52719566418162,JUNGLE,118,JUNGLE
JarvanIV,Ivern,-37.8338445376704,83.21207507438274,JUNGLE,7,JUNGLE
JarvanIV,Jax,21.84426764825722,105.50737926879908,JUNGLE,30,JUNGLE
JarvanIV,Karthus,-9.76864608720116,89.07805377398262,JUNGLE,65,JUNGLE
JarvanIV,Kayn,58.41812167341487,112.84071034327059,JUNGLE,12,JUNGLE
JarvanIV,Khazix,-6.985160578864529,107.56376266609486,JUNGLE,97,JUNGLE
JarvanIV,Kindred,0.6086489076809143,98.65837769411839,JUNGLE,83,JUNGLE
JarvanIV,LeeSin,-4.157135376912216,100.47065573520284,JUNGLE,708,JUNGLE
JarvanIV,Lillia,-26.293743920931565,74.39034946322401,JUNGLE,40,JUNGLE
JarvanIV,Maokai,-13.010939892970887,92.00478946198449,JUNGLE,60,JUNGLE
JarvanIV,MonkeyKing,1.5851284638663892,96.54840508270746,JUNGLE,107,JUNGLE
JarvanIV,Nidalee,-20.89607174961906,100.97181409660107,JUNGLE,70,JUNGLE
JarvanIV,Nocturne,-3.5146555821016032,89.30727503198939,JUNGLE,54,JUNGLE
JarvanIV,Nunu,27.916420509675238,107.65767101918732,JUNGLE,21,JUNGLE
JarvanIV,Olaf,1.649113196339213,102.76019704570153,JUNGLE,199,JUNGLE
JarvanIV,Pantheon,1.6367545328420507,121.07376353768831,JUNGLE,37,JUNGLE
JarvanIV,Poppy,2.5568361626093785,93.78072186507848,JUNGLE,78,JUNGLE
JarvanIV,Qiyana,-20.722000734873088,106.97972033463365,JUNGLE,30,JUNGLE
JarvanIV,RekSai,-6.0078803796461795,98.25156678121654,JUNGLE,377,JUNGLE
JarvanIV,Rengar,8.084294095562639,95.26011052692314,JUNGLE,31,JUNGLE
JarvanIV,Sejuani,6.230949581699924,101.3197581250325,JUNGLE,507,JUNGLE
JarvanIV,Sett,13.940348024344855,97.60126540021828,JUNGLE,13,JUNGLE
JarvanIV,Shyvana,39.22568389662423,107.0179767220388,JUNGLE,19,JUNGLE
JarvanIV,Skarner,-11.293403120062772,95.82377351762851,JUNGLE,87,JUNGLE
JarvanIV,Sylas,-11.377422104307845,89.97656548663821,JUNGLE,62,JUNGLE
JarvanIV,Taliyah,-21.670458197182878,95.61313137199713,JUNGLE,35,JUNGLE
JarvanIV,Talon,30.66967531992993,89.14066096766409,JUNGLE,18,JUNGLE
JarvanIV,Trundle,5.339748437793232,100.88101453928472,JUNGLE,229,JUNGLE
JarvanIV,Udyr,17.690373012685196,114.4264927761459,JUNGLE,32,JUNGLE
JarvanIV,Urgot,58.79927166156892,81.44366011914349,JUNGLE,10,JUNGLE
JarvanIV,Vi,0.048919250865325115,96.93938692060243,JUNGLE,97,JUNGLE
JarvanIV,Viego,8.87857068961496,96.72520678972222,JUNGLE,227,JUNGLE
JarvanIV,Volibear,-2.0042804518875044,94.48765627541496,JUNGLE,82,JUNGLE
JarvanIV,XinZhao,1.1049410984458785,103.25194543371376,JUNGLE,373,JUNGLE
JarvanIV,Zac,5.05548622438529,108.48595235259468,JUNGLE,70,JUNGLE
JarvanIV,Aatrox,52.40861756294376,96.0355563771686,TOP_LANE,9,JUNGLE
JarvanIV,Chogath,3.4689825474514513,114.21662505898902,TOP_LANE,6,JUNGLE
JarvanIV,Elise,-21.12800333742045,102.13962650888423,TOP_LANE,53,JUNGLE
JarvanIV,Gragas,3.1516305302284144,96.13508710477966,TOP_LANE,82,JUNGLE
JarvanIV,Graves,36.33196496157889,82.76305648270761,TOP_LANE,16,JUNGLE
JarvanIV,Ivern,0.026425139237550372,83.17448379011716,TOP_LANE,6,JUNGLE
JarvanIV,Karthus,-22.84451259166676,97.9072705745107,TOP_LANE,9,JUNGLE
JarvanIV,Khazix,-9.387464139774869,111.16826930674272,TOP_LANE,39,JUNGLE
JarvanIV,Kindred,-38.22687213720206,107.4894459381809,TOP_LANE,9,JUNGLE
JarvanIV,LeeSin,11.962009775554028,102.85357509173032,TOP_LANE,62,JUNGLE
JarvanIV,Maokai,-53.01809539241206,86.27194401729545,TOP_LANE,7,JUNGLE
JarvanIV,Nidalee,60.4109599747031,74.86659016972976,TOP_LANE,7,JUNGLE
JarvanIV,Nocturne,29.876288723579417,85.00532958165834,TOP_LANE,8,JUNGLE
JarvanIV,Nunu,34.101984295422525,135.39766464553298,TOP_LANE,9,JUNGLE
JarvanIV,Olaf,12.622397944669867,88.44809492257518,TOP_LANE,28,JUNGLE
JarvanIV,RekSai,-10.526886276707655,95.05741264183933,TOP_LANE,72,JUNGLE
JarvanIV,Rengar,67.45691151440649,91.44003356250337,TOP_LANE,9,JUNGLE
JarvanIV,Sejuani,13.563668420631567,94.94900328189894,TOP_LANE,60,JUNGLE
JarvanIV,Skarner,5.458052154354493,101.20332809788533,TOP_LANE,13,JUNGLE
JarvanIV,Trundle,-13.709408173530456,110.57826740594454,TOP_LANE,11,JUNGLE
JarvanIV,Viego,-13.28398189669487,89.32407083728692,TOP_LANE,6,JUNGLE
JarvanIV,XinZhao,-22.989016616996608,83.96045206440745,TOP_LANE,12,JUNGLE
JarvanIV,Zac,-1.230262068366854,79.95926544396335,TOP_LANE,23,JUNGLE
Jax,JarvanIV,-8.618324888421824,101.12917583529075,JUNGLE,30,JUNGLE
Jax,Khazix,10.637451089134542,99.41915490018606,JUNGLE,19,JUNGLE
Jax,Sejuani,2.0433822981357785,108.7703517579215,JUNGLE,29,JUNGLE
Jax,Skarner,-31.506034776938492,99.76923400747181,JUNGLE,12,JUNGLE
Jax,XinZhao,51.94420578795249,69.5936413959566,JUNGLE,10,JUNGLE
Jax,Zac,-8.650381929856904,72.81967062840182,JUNGLE,13,JUNGLE
Jax,Amumu,-15.274441530519722,105.8251317127603,TOP_LANE,9,JUNGLE
Jax,Belveth,-5.354681775475212,94.38009976444913,TOP_LANE,8,JUNGLE
Jax,Camille,25.378122623188673,88.36482834109268,TOP_LANE,9,JUNGLE
Jax,Diana,16.636377457599632,104.75856542653064,TOP_LANE,29,JUNGLE
Jax,Ekko,19.482524410497934,97.72040382513076,TOP_LANE,11,JUNGLE
Jax,Elise,-17.40340502333202,99.53258764565143,TOP_LANE,99,JUNGLE
Jax,Evelynn,3.1698447082980428,96.84146272737077,TOP_LANE,18,JUNGLE
Jax,Gragas,3.6408953335275633,102.57340437956353,TOP_LANE,64,JUNGLE
Jax,Graves,-2.985181612998446,90.1724601745615,TOP_LANE,86,JUNGLE
Jax,Gwen,49.525688815400315,111.17552154679879,TOP_LANE,14,JUNGLE
Jax,Hecarim,-8.689507819937,102.80312415525842,TOP_LANE,48,JUNGLE
Jax,JarvanIV,-16.374459963196117,87.61407791259826,TOP_LANE,89,JUNGLE
Jax,Karthus,-30.326558097564135,91.75497344806293,TOP_LANE,16,JUNGLE
Jax,Khazix,-44.076908644082216,72.99216708420364,TOP_LANE,19,JUNGLE
Jax,Kindred,-7.673564359485915,107.58842703087767,TOP_LANE,48,JUNGLE
Jax,LeeSin,1.3677585262305185,105.43091648634717,TOP_LANE,217,JUNGLE
Jax,Lillia,-15.187197549695766,86.47551927500989,TOP_LANE,35,JUNGLE
Jax,Maokai,-19.983949651364806,90.36264612482053,TOP_LANE,125,JUNGLE
Jax,MonkeyKing,4.863302435068767,98.89371286004214,TOP_LANE,296,JUNGLE
Jax,Nidalee,-12.698424193126405,79.0728666630482,TOP_LANE,37,JUNGLE
Jax,Nocturne,18.048960581810782,87.05681009749641,TOP_LANE,21,JUNGLE
Jax,Nunu,-41.9028388364758,87.52264706542874,TOP_LANE,8,JUNGLE
Jax,Olaf,8.507694462390402,97.45850476685992,TOP_LANE,54,JUNGLE
Jax,Pantheon,59.076923995918776,122.99544002352248,TOP_LANE,8,JUNGLE
Jax,Poppy,29.209572449140918,103.74427094077892,TOP_LANE,35,JUNGLE
Jax,RekSai,0.33523446541318097,90.5743444507732,TOP_LANE,55,JUNGLE
Jax,Rumble,31.160476503000844,79.05820157996855,TOP_LANE,9,JUNGLE
Jax,Sejuani,9.670622564586369,102.59871540519379,TOP_LANE,226,JUNGLE
Jax,Sett,22.384169247407115,108.23916084629353,TOP_LANE,6,JUNGLE
Jax,Skarner,24.926051444047843,75.14429018489938,TOP_LANE,12,JUNGLE
Jax,Sylas,-29.398868311046023,109.3465306226484,TOP_LANE,10,JUNGLE
Jax,Taliyah,-31.440295406127028,89.59042978765117,TOP_LANE,21,JUNGLE
Jax,Trundle,8.71411984064953,101.12671602244382,TOP_LANE,94,JUNGLE
Jax,Udyr,-20.119285455478632,106.5770951792276,TOP_LANE,30,JUNGLE
Jax,Vi,0.238077475291298,97.2832857091023,TOP_LANE,193,JUNGLE
Jax,Viego,5.495835760803466,108.65633022415432,TOP_LANE,186,JUNGLE
Jax,Volibear,5.311908790196756,97.9856915829647,TOP_LANE,50,JUNGLE
Jax,XinZhao,-2.360150891676102,99.74011043907716,TOP_LANE,149,JUNGLE
Jax,Zac,-15.050615522312778,105.59823268516047,TOP_LANE,19,JUNGLE
Jayce,JarvanIV,-112.65247472243396,23.87455521970324,BOT_LANE,6,JUNGLE
Jayce,Amumu,-56.00361900280569,51.99746601740154,MID_LANE,6,JUNGLE
Jayce,Diana,37.69302392665516,99.56447519774156,MID_LANE,17,JUNGLE
Jayce,Elise,3.447814997368531,106.48768901645388,MID_LANE,76,JUNGLE
Jayce,Gragas,6.178372510156579,93.7415465698111,MID_LANE,62,JUNGLE
Jayce,Graves,-2.057874990145559,99.02430898417734,MID_LANE,80,JUNGLE
Jayce,Hecarim,-36.8962710016711,94.64998201068373,MID_LANE,19,JUNGLE
Jayce,JarvanIV,11.094179345000377,98.75030368399425,MID_LANE,81,JUNGLE
Jayce,Karthus,1.3681273766728843,109.87111340840241,MID_LANE,10,JUNGLE
Jayce,Khazix,10.151013257614604,96.68105494321041,MID_LANE,52,JUNGLE
Jayce,Kindred,18.561779611672463,108.96121275925796,MID_LANE,25,JUNGLE
Jayce,LeeSin,7.129376069797677,98.59375849616215,MID_LANE,143,JUNGLE
Jayce,Lillia,19.963833492764653,85.86966171989565,MID_LANE,22,JUNGLE
Jayce,Maokai,-18.263029408171985,90.26564525744695,MID_LANE,45,JUNGLE
Jayce,MonkeyKing,21.034144613852195,99.65037274711666,MID_LANE,101,JUNGLE
Jayce,Nidalee,0.9047417457697088,103.44636230188864,MID_LANE,33,JUNGLE
Jayce,Nocturne,-18.891281109756434,95.72002643168348,MID_LANE,13,JUNGLE
Jayce,Olaf,-13.866056379863828,98.3336674322884,MID_LANE,46,JUNGLE
Jayce,RekSai,0.557341612208376,102.73099189318019,MID_LANE,43,JUNGLE
Jayce,Rengar,-12.92825924158788,97.51141509166963,MID_LANE,22,JUNGLE
Jayce,Rumble,-23.061077061605445,84.12721298422844,MID_LANE,27,JUNGLE
Jayce,Sejuani,-4.292200460164453,101.40055050334412,MID_LANE,133,JUNGLE
Jayce,Sylas,32.44368415783476,85.72473846936985,MID_LANE,6,JUNGLE
Jayce,Taliyah,-36.824458762817535,76.25050487685739,MID_LANE,16,JUNGLE
Jayce,Trundle,6.2843875561942815,92.95249692416601,MID_LANE,30,JUNGLE
Jayce,Udyr,-4.764250037502996,111.1386499856579,MID_LANE,28,JUNGLE
Jayce,Vi,-24.6688128531121,96.80980672198581,MID_LANE,65,JUNGLE
Jayce,Viego,-10.36251865829377,102.51433200509763,MID_LANE,39,JUNGLE
Jayce,Volibear,1.8296557402458196,96.54263816041905,MID_LANE,13,JUNGLE
Jayce,XinZhao,14.226190426127408,100.52658967085377,MID_LANE,48,JUNGLE
Jayce,Zac,-15.16732102359306,112.8166007643594,MID_LANE,11,JUNGLE
Jayce,Aatrox,19.87974278107166,80.1273542096537,TOP_LANE,13,JUNGLE
Jayce,Belveth,47.34622088693795,90.47844729519684,TOP_LANE,6,JUNGLE
Jayce,Camille,-31.368921138726353,101.05410199447924,TOP_LANE,12,JUNGLE
Jayce,Diana,-1.173905154911878,106.940468671423,TOP_LANE,80,JUNGLE
Jayce,DrMundo,-22.15489529894761,87.33907290243035,TOP_LANE,7,JUNGLE
Jayce,Ekko,-27.880654235511866,76.98534530725395,TOP_LANE,10,JUNGLE
Jayce,Elise,-5.443892133662879,102.46349337046753,TOP_LANE,73,JUNGLE
Jayce,Evelynn,-41.38327480758222,81.35498601900096,TOP_LANE,8,JUNGLE
Jayce,Gragas,13.497823464007201,107.09620652899798,TOP_LANE,97,JUNGLE
Jayce,Graves,-12.221139222687436,94.86876227470205,TOP_LANE,166,JUNGLE
Jayce,Gwen,36.94382013241795,100.19748333084566,TOP_LANE,39,JUNGLE
Jayce,Hecarim,-17.69474670968265,96.88486209007128,TOP_LANE,120,JUNGLE
Jayce,Ivern,-33.85893185147058,87.53894968382274,TOP_LANE,11,JUNGLE
Jayce,JarvanIV,-5.03804751561783,92.49532326216593,TOP_LANE,232,JUNGLE
Jayce,Jax,32.773886788910374,68.25305567887749,TOP_LANE,8,JUNGLE
Jayce,Karthus,-28.363178735217296,96.47066865493031,TOP_LANE,22,JUNGLE
Jayce,Kayn,-59.34847458199564,96.47350405440935,TOP_LANE,9,JUNGLE
Jayce,Khazix,-0.239470759981581,88.60430553743751,TOP_LANE,51,JUNGLE
Jayce,Kindred,8.364099603454592,90.66015937693696,TOP_LANE,53,JUNGLE
Jayce,LeeSin,3.9201206367311268,101.81099134915794,TOP_LANE,506,JUNGLE
Jayce,Lillia,15.984586117715955,86.5276037532222,TOP_LANE,57,JUNGLE
Jayce,Maokai,-27.915594019394362,84.14246358365035,TOP_LANE,53,JUNGLE
Jayce,MonkeyKing,-1.437439125106104,97.2914169627396,TOP_LANE,112,JUNGLE
Jayce,Morgana,-14.858901012051994,73.27347973179099,TOP_LANE,10,JUNGLE
Jayce,Nidalee,-9.854907018801676,94.45194787505936,TOP_LANE,103,JUNGLE
Jayce,Nocturne,-8.63224273235869,111.75488625755297,TOP_LANE,52,JUNGLE
Jayce,Nunu,-21.20805880402552,123.89752204416313,TOP_LANE,11,JUNGLE
Jayce,Olaf,21.394689796993983,99.92039127106938,TOP_LANE,211,JUNGLE
Jayce,Pantheon,-22.416833341045045,129.92899674128623,TOP_LANE,10,JUNGLE
Jayce,Poppy,22.058310904435118,101.30755468910242,TOP_LANE,22,JUNGLE
Jayce,Qiyana,-61.33497173369151,86.54133319637964,TOP_LANE,6,JUNGLE
Jayce,RekSai,-5.7520971749046925,105.1926229344783,TOP_LANE,95,JUNGLE
Jayce,Rengar,-46.07826560194251,91.45701182040605,TOP_LANE,13,JUNGLE
Jayce,Rumble,16.864546903695828,113.74498928099558,TOP_LANE,41,JUNGLE
Jayce,Sejuani,-2.039496370970263,91.29236750272331,TOP_LANE,158,JUNGLE
Jayce,Sett,-27.721843169605524,86.1512646466904,TOP_LANE,21,JUNGLE
Jayce,Skarner,-10.511221819756548,103.18596424034021,TOP_LANE,33,JUNGLE
Jayce,Sylas,-6.103391142042082,100.71181408687328,TOP_LANE,14,JUNGLE
Jayce,Taliyah,-23.21809322355707,112.2269367092958,TOP_LANE,31,JUNGLE
Jayce,Talon,4.483590993409166,84.9935662006438,TOP_LANE,6,JUNGLE
Jayce,Trundle,4.5264274093301315,98.28317884743191,TOP_LANE,160,JUNGLE
Jayce,Udyr,5.0796055712750325,96.99896114301059,TOP_LANE,100,JUNGLE
Jayce,Vi,5.185894788812062,114.7277215069315,TOP_LANE,64,JUNGLE
Jayce,Viego,5.366129294816788,99.81094455871892,TOP_LANE,264,JUNGLE
Jayce,Volibear,-4.172186193369037,98.43686230387138,TOP_LANE,155,JUNGLE
Jayce,XinZhao,2.559124341189054,102.18756985500472,TOP_LANE,304,JUNGLE
Jayce,Zac,11.21495684456867,115.63786148122713,TOP_LANE,29,JUNGLE
Jhin,Amumu,-1.9012636219785874,68.4511238985324,BOT_LANE,10,JUNGLE
Jhin,Camille,3.595678364601781,111.22395731977315,BOT_LANE,12,JUNGLE
Jhin,Diana,3.7245133048153596,109.41837473437971,BOT_LANE,79,JUNGLE
Jhin,DrMundo,79.74828368726457,145.25757240441015,BOT_LANE,6,JUNGLE
Jhin,Ekko,-61.73174710879498,108.41593750147432,BOT_LANE,13,JUNGLE
Jhin,Elise,14.548789579436411,102.58340330675043,BOT_LANE,201,JUNGLE
Jhin,Evelynn,-39.2349662740069,72.03406253077702,BOT_LANE,13,JUNGLE
Jhin,Gragas,0.24939026386656854,101.44035094885054,BOT_LANE,154,JUNGLE
Jhin,Graves,2.936971586432351,102.53612385792255,BOT_LANE,356,JUNGLE
Jhin,Gwen,-8.364421167717413,83.40978975618955,BOT_LANE,28,JUNGLE
Jhin,Hecarim,8.357272748618024,110.73387043718952,BOT_LANE,166,JUNGLE
Jhin,Ivern,-3.8075667126117683,92.36102205161839,BOT_LANE,37,JUNGLE
Jhin,JarvanIV,-5.661879708348982,94.05567249647066,BOT_LANE,180,JUNGLE
Jhin,Karthus,-6.203385992732551,110.5523125345382,BOT_LANE,27,JUNGLE
Jhin,Kayn,37.74886638482119,111.92936640138409,BOT_LANE,24,JUNGLE
Jhin,Khazix,-11.184630875864125,97.83107419638489,BOT_LANE,147,JUNGLE
Jhin,Kindred,-5.7213851439178445,97.9224449484091,BOT_LANE,85,JUNGLE
Jhin,LeeSin,-3.6975754800965746,99.76139422678905,BOT_LANE,391,JUNGLE
Jhin,Lillia,4.240385714806468,90.34448823325395,BOT_LANE,150,JUNGLE
Jhin,Maokai,-15.765868097045571,90.74033372100986,BOT_LANE,54,JUNGLE
Jhin,MonkeyKing,-0.18681302020395257,85.25693094817345,BOT_LANE,57,JUNGLE
Jhin,Nidalee,-14.685638087445414,97.69669653095255,BOT_LANE,177,JUNGLE
Jhin,Nocturne,-15.521290192534469,74.81068583955606,BOT_LANE,22,JUNGLE
Jhin,Olaf,0.8740444286611416,93.27675181615824,BOT_LANE,165,JUNGLE
Jhin,Pantheon,-9.783865459460698,106.55273607905066,BOT_LANE,18,JUNGLE
Jhin,Poppy,34.4762835916596,104.8866022170576,BOT_LANE,38,JUNGLE
Jhin,Qiyana,-29.741630765268496,77.34288760520174,BOT_LANE,15,JUNGLE
Jhin,RekSai,-5.245324126331445,102.96925036947997,BOT_LANE,169,JUNGLE
Jhin,Rengar,-27.33664328709304,93.3484887835346,BOT_LANE,56,JUNGLE
Jhin,Rumble,12.488159211789299,80.89253483797646,BOT_LANE,30,JUNGLE
Jhin,Sejuani,12.384702648069286,94.86204842812508,BOT_LANE,133,JUNGLE
Jhin,Sett,-0.9630157489994582,90.62790675043868,BOT_LANE,28,JUNGLE
Jhin,Skarner,0.056190397226321916,107.78841737442445,BOT_LANE,35,JUNGLE
Jhin,Sylas,1.1821848577373946,96.83438292331952,BOT_LANE,10,JUNGLE
Jhin,Taliyah,-9.519596992138476,96.48885748495049,BOT_LANE,58,JUNGLE
Jhin,Talon,-11.116010542657923,81.00969476609505,BOT_LANE,24,JUNGLE
Jhin,Trundle,23.050484229704576,97.73553620002141,BOT_LANE,133,JUNGLE
Jhin,Udyr,1.803034818517846,96.95199810266959,BOT_LANE,69,JUNGLE
Jhin,Vi,-4.046722444989517,107.32680554866621,BOT_LANE,43,JUNGLE
Jhin,Viego,4.966768783805992,111.77812897044836,BOT_LANE,244,JUNGLE
Jhin,Volibear,-4.902532729311839,101.26586092781521,BOT_LANE,125,JUNGLE
Jhin,Warwick,-0.48667811570272096,80.45579758785293,BOT_LANE,6,JUNGLE
Jhin,XinZhao,-3.211427551607927,93.5502533108086,BOT_LANE,264,JUNGLE
Jhin,Zac,30.68631103228275,96.69424062941954,BOT_LANE,28,JUNGLE
Jhin,Zed,-17.598185518221428,84.10114870541405,BOT_LANE,8,JUNGLE
Jhin,MonkeyKing,64.71439160305773,61.89164484122624,UTILITY,7,JUNGLE
Jhin,Sejuani,-8.936588526863837,86.93836802025515,UTILITY,9,JUNGLE
Jinx,Belveth,-6.963075614810665,90.10860067156462,BOT_LANE,15,JUNGLE
Jinx,Diana,-8.150035805075964,95.25477605427429,BOT_LANE,164,JUNGLE
Jinx,DrMundo,55.24761155674,81.33634766233568,BOT_LANE,9,JUNGLE
Jinx,Ekko,46.948272999077474,102.11827450869191,BOT_LANE,11,JUNGLE
Jinx,Elise,-6.601517919652179,95.33686556789485,BOT_LANE,74,JUNGLE
Jinx,Evelynn,-42.44257946697551,117.54297422981814,BOT_LANE,28,JUNGLE
Jinx,Gragas,2.4322497203683273,95.99356358293619,BOT_LANE,86,JUNGLE
Jinx,Graves,1.3256946933459302,107.55049678665175,BOT_LANE,114,JUNGLE
Jinx,Gwen,2.206067522139488,97.08441458264143,BOT_LANE,64,JUNGLE
Jinx,Hecarim,-12.794798441792162,105.67976246354837,BOT_LANE,373,JUNGLE
Jinx,Ivern,25.435655474273442,101.87744011225355,BOT_LANE,6,JUNGLE
Jinx,JarvanIV,-0.6334932485419683,94.874467261289,BOT_LANE,340,JUNGLE
Jinx,Karthus,-26.673231279827274,78.93424626276585,BOT_LANE,36,JUNGLE
Jinx,Kayn,-9.65666641706351,96.55295365588542,BOT_LANE,17,JUNGLE
Jinx,Khazix,-7.414485050656685,99.39315039065639,BOT_LANE,47,JUNGLE
Jinx,Kindred,-5.341737904934178,107.62264238458883,BOT_LANE,60,JUNGLE
Jinx,LeeSin,-2.4993260575450282,100.81744153656867,BOT_LANE,739,JUNGLE
Jinx,Lillia,0.16911782650978976,94.84548024858938,BOT_LANE,99,JUNGLE
Jinx,Maokai,-6.0884886263080515,86.22895887355587,BOT_LANE,49,JUNGLE
Jinx,MonkeyKing,0.11397087372149207,104.22408721037513,BOT_LANE,268,JUNGLE
Jinx,Morgana,33.844787472307786,109.26818165526919,BOT_LANE,13,JUNGLE
Jinx,Nidalee,4.535694103429094,106.66886146348924,BOT_LANE,94,JUNGLE
Jinx,Nocturne,-25.54253097289798,88.00034508109631,BOT_LANE,49,JUNGLE
Jinx,Nunu,-6.019631789123451,91.63040153765658,BOT_LANE,18,JUNGLE
Jinx,Olaf,10.920260072259836,100.94191196473868,BOT_LANE,155,JUNGLE
Jinx,Pantheon,-12.56234076413033,92.41282599245491,BOT_LANE,11,JUNGLE
Jinx,Poppy,11.87575576657471,93.82410875291012,BOT_LANE,103,JUNGLE
Jinx,Qiyana,-16.780831051693514,71.01842772723725,BOT_LANE,21,JUNGLE
Jinx,RekSai,3.473392246911906,92.03167242887959,BOT_LANE,110,JUNGLE
Jinx,Rengar,-45.45142938644429,82.98760754434791,BOT_LANE,6,JUNGLE
Jinx,Rumble,-12.014222270716633,91.35389899052606,BOT_LANE,56,JUNGLE
Jinx,Sejuani,13.66843041200556,104.67364218557677,BOT_LANE,138,JUNGLE
Jinx,Shyvana,16.283002864553364,103.30380246577508,BOT_LANE,16,JUNGLE
Jinx,Skarner,-27.852371577058655,100.59108684852191,BOT_LANE,31,JUNGLE
Jinx,Sylas,-12.916394652220523,85.70473513778057,BOT_LANE,9,JUNGLE
Jinx,Taliyah,-12.167604417575541,72.09061965294802,BOT_LANE,24,JUNGLE
Jinx,Talon,-24.44830722000014,129.2872742093242,BOT_LANE,20,JUNGLE
Jinx,Trundle,4.530470406395114,99.13052676827871,BOT_LANE,266,JUNGLE
Jinx,Udyr,-1.0940236452877063,96.1662977643654,BOT_LANE,151,JUNGLE
Jinx,Vi,-26.865599911716963,108.72029483973354,BOT_LANE,102,JUNGLE
Jinx,Viego,8.53938810825788,99.45864864794878,BOT_LANE,669,JUNGLE
