champion,Synergy,Performance avg,Performance std,role,games,Matchup Role
Illaoi,Graves,-61.21504379744407,67.69202428168182,TOP_LANE,6,JUNGLE
Illaoi,JarvanIV,5.409293156676087,99.180244583376,TOP_LANE,8,JUNGLE
Illaoi,Karthus,-0.194092553997244,105.68872202932373,TOP_LANE,6,JUNGLE
Illaoi,LeeSin,-44.242546185832026,95.03851286835489,TOP_LANE,10,JUNGLE
Illaoi,Maokai,109.85587623626974,42.68523841423296,TOP_LANE,6,JUNGLE
Illaoi,Nidalee,17.788973208654745,107.62122552502714,TOP_LANE,9,JUNGLE
Illaoi,RekSai,-6.665728605415532,99.24741822132911,TOP_LANE,10,JUNGLE
Illaoi,Sejuani,-46.74499104795414,94.40791811289074,TOP_LANE,17,JUNGLE
Illaoi,Trundle,-24.718630360938803,86.68478508539887,TOP_LANE,8,JUNGLE
Irelia,Amumu,6.454714640526163,26.506850976329115,MID_LANE,6,JUNGLE
Irelia,Camille,6.970409067617121,90.30815157468926,MID_LANE,10,JUNGLE
Irelia,Diana,-13.76341439930739,99.05542364417605,MID_LANE,83,JUNGLE
Irelia,Ekko,-5.343386812909927,97.57475828511332,MID_LANE,13,JUNGLE
Irelia,Elise,-12.639120888052709,86.35822447706016,MID_LANE,80,JUNGLE
Irelia,Evelynn,16.944088765442878,93.23084514873246,MID_LANE,16,JUNGLE
Irelia,Gragas,15.675932181796409,98.09282059624591,MID_LANE,105,JUNGLE
Irelia,Graves,-16.069596327432155,99.6218062670484,MID_LANE,22,JUNGLE
Irelia,Gwen,-9.259799335929682,106.69775865117417,MID_LANE,16,JUNGLE
Irelia,Hecarim,-11.501190287585414,93.20628555125987,MID_LANE,11,JUNGLE
Irelia,Ivern,-17.762682464102323,80.3595887112391,MID_LANE,6,JUNGLE
Irelia,JarvanIV,7.714961138514422,110.64893513694204,MID_LANE,47,JUNGLE
Irelia,Karthus,-33.234101073135584,80.4180639671265,MID_LANE,49,JUNGLE
Irelia,Kayn,-44.08355109606101,118.10292412417421,MID_LANE,7,JUNGLE
Irelia,Khazix,20.167705560210436,120.9909680242804,MID_LANE,7,JUNGLE
Irelia,Kindred,-16.488838312806546,95.65534827275991,MID_LANE,21,JUNGLE
Irelia,LeeSin,4.488094316900677,107.7284823383397,MID_LANE,64,JUNGLE
Irelia,Lillia,2.961400747270905,107.02882846113276,MID_LANE,74,JUNGLE
Irelia,Maokai,27.18131875381416,97.45104433263221,MID_LANE,33,JUNGLE
Irelia,MonkeyKing,9.822168733963831,84.26254503193957,MID_LANE,10,JUNGLE
Irelia,Nidalee,-0.9130048398141959,98.39178537596845,MID_LANE,73,JUNGLE
Irelia,Nocturne,2.575879751958964,74.69480703692867,MID_LANE,14,JUNGLE
Irelia,Olaf,-8.572652901245428,76.4987455004907,MID_LANE,42,JUNGLE
Irelia,RekSai,7.993010551871932,109.89872545215823,MID_LANE,24,JUNGLE
Irelia,Rumble,-19.539064904762746,83.77976125678637,MID_LANE,20,JUNGLE
Irelia,Sejuani,4.162221303464609,105.49531264309589,MID_LANE,227,JUNGLE
Irelia,Skarner,10.623368359663097,86.37106255091602,MID_LANE,27,JUNGLE
Irelia,Sylas,1.9303220774362773,103.04104030590052,MID_LANE,19,JUNGLE
Irelia,Taliyah,8.467035346493034,105.47616101996391,MID_LANE,41,JUNGLE
Irelia,Trundle,16.266444927116474,102.80866042288248,MID_LANE,52,JUNGLE
Irelia,Udyr,-31.96946580634208,94.47930296072167,MID_LANE,10,JUNGLE
Irelia,Viego,-14.839897549605036,105.80115491691647,MID_LANE,30,JUNGLE
Irelia,Volibear,19.0451047457845,102.61672742258514,MID_LANE,16,JUNGLE
Irelia,XinZhao,10.433804278229728,97.28385189406998,MID_LANE,37,JUNGLE
Irelia,Zac,-3.990938651706208,96.84561746554083,MID_LANE,9,JUNGLE
Irelia,Aatrox,-0.6488018087385518,94.817478111211,TOP_LANE,6,JUNGLE
Irelia,Diana,-25.18818403879581,101.52525149290115,TOP_LANE,17,JUNGLE
Irelia,Ekko,22.645142660726965,132.37113293634317,TOP_LANE,6,JUNGLE
Irelia,Elise,5.840525750022646,99.26490824209664,TOP_LANE,110,JUNGLE
Irelia,Evelynn,10.681557915188518,79.61775666909332,TOP_LANE,17,JUNGLE
Irelia,Gragas,3.1819888481313323,97.37198678527054,TOP_LANE,119,JUNGLE
Irelia,Graves,-31.908781514831976,110.08706614540874,TOP_LANE,54,JUNGLE
Irelia,Gwen,-54.72319035763858,76.34671139633926,TOP_LANE,11,JUNGLE
Irelia,Hecarim,35.04059521153775,102.0643073743125,TOP_LANE,50,JUNGLE
Irelia,JarvanIV,-2.0241572331007753,101.48867793936702,TOP_LANE,131,JUNGLE
Irelia,Karthus,42.63233941760728,103.19457226919482,TOP_LANE,14,JUNGLE
Irelia,Khazix,33.646294022890366,92.53467433564643,TOP_LANE,24,JUNGLE
Irelia,Kindred,8.415677942134367,109.63286746324336,TOP_LANE,23,JUNGLE
Irelia,LeeSin,14.690263291307133,101.52785071908487,TOP_LANE,164,JUNGLE
Irelia,Lillia,-26.755131656386833,99.09085790870742,TOP_LANE,34,JUNGLE
Irelia,Maokai,14.300028883871349,103.65088408089211,TOP_LANE,14,JUNGLE
Irelia,MonkeyKing,5.1469138174039895,101.89791305346952,TOP_LANE,22,JUNGLE
Irelia,Nidalee,20.90260969088641,102.92341629521634,TOP_LANE,77,JUNGLE
Irelia,Nocturne,15.553399734774542,102.1451126736059,TOP_LANE,19,JUNGLE
Irelia,Nunu,-22.87374316950519,77.32703579959687,TOP_LANE,8,JUNGLE
Irelia,Olaf,-16.828716414780253,95.11422077214146,TOP_LANE,63,JUNGLE
Irelia,Pantheon,-58.65364356358865,96.48098560609387,TOP_LANE,10,JUNGLE
Irelia,Poppy,-5.740533948988982,70.29886207745065,TOP_LANE,9,JUNGLE
Irelia,RekSai,8.957631290887967,94.27606367503724,TOP_LANE,117,JUNGLE
Irelia,Rengar,-31.744630184939847,80.99645064144332,TOP_LANE,10,JUNGLE
Irelia,Rumble,-0.3611771882797179,73.4190408235927,TOP_LANE,12,JUNGLE
Irelia,Sejuani,-22.01430298493975,92.1093314934458,TOP_LANE,117,JUNGLE
Irelia,Shyvana,0.1373882449753173,48.11255612670534,TOP_LANE,6,JUNGLE
Irelia,Skarner,22.53505148474742,101.37089531982686,TOP_LANE,15,JUNGLE
Irelia,Sylas,3.6424508884528644,99.49608671091936,TOP_LANE,14,JUNGLE
Irelia,Taliyah,13.814998076284464,106.18293146954535,TOP_LANE,23,JUNGLE
Irelia,Trundle,-1.1321006957720703,93.30433589817336,TOP_LANE,46,JUNGLE
Irelia,Udyr,-4.161076952340967,104.20999704881355,TOP_LANE,43,JUNGLE
Irelia,Vi,12.984052260677274,101.85754448749138,TOP_LANE,19,JUNGLE
Irelia,Viego,-0.26631907882117434,97.62051595615344,TOP_LANE,65,JUNGLE
Irelia,Volibear,-10.693816502596531,102.00271065406785,TOP_LANE,44,JUNGLE
Irelia,XinZhao,-16.071189105236108,97.88571815993828,TOP_LANE,74,JUNGLE
Irelia,Zac,-57.0994745544921,93.97049174169949,TOP_LANE,12,JUNGLE
Ivern,Ivern,0.000000000000001403541206439704,100.00000000000004,JUNGLE,290,JUNGLE
Ivern,Rengar,5.376658681342251,101.68194580897563,MID_LANE,14,JUNGLE
Janna,Diana,42.70529858061932,116.26091562272124,UTILITY,6,JUNGLE
Janna,Ekko,-22.11319954013275,71.97347494198829,UTILITY,8,JUNGLE
Janna,Elise,-18.404228540912555,101.48731258777804,UTILITY,57,JUNGLE
Janna,Evelynn,-25.811862069418897,108.45564084468364,UTILITY,12,JUNGLE
Janna,Gragas,0.9234133801853825,94.28721298908061,UTILITY,128,JUNGLE
Janna,Graves,-2.3802955557157737,88.28342643282328,UTILITY,22,JUNGLE
Janna,Hecarim,6.561102969153995,88.20134553084435,UTILITY,11,JUNGLE
Janna,JarvanIV,0.22016273432313804,99.42676743671439,UTILITY,122,JUNGLE
Janna,Jax,-41.94118511172061,105.9655722399269,UTILITY,10,JUNGLE
Janna,Karthus,-10.599176865812877,108.26730392673885,UTILITY,7,JUNGLE
Janna,Khazix,-20.112761081813623,106.30699832028424,UTILITY,42,JUNGLE
Janna,Kindred,7.072532084737017,110.16891521591728,UTILITY,12,JUNGLE
Janna,LeeSin,-0.23034037917258035,92.88209190774684,UTILITY,97,JUNGLE
Janna,Maokai,6.0731838072752335,99.1892122314737,UTILITY,16,JUNGLE
Janna,MonkeyKing,1.618639408801706,96.43770319775304,UTILITY,13,JUNGLE
Janna,Nidalee,-13.98728463099734,103.42485602206253,UTILITY,35,JUNGLE
Janna,Nunu,14.878121868845534,98.63935994464957,UTILITY,23,JUNGLE
Janna,Olaf,18.50485535799498,96.00433324100219,UTILITY,33,JUNGLE
Janna,Poppy,11.214599293767423,109.03381084500941,UTILITY,10,JUNGLE
Janna,RekSai,-0.6159989306059465,100.99882319489971,UTILITY,112,JUNGLE
Janna,Rengar,55.60073420304036,80.03186352906035,UTILITY,26,JUNGLE
Janna,Sejuani,3.3767432282356236,106.32426134303576,UTILITY,94,JUNGLE
Janna,Skarner,0.7089337142237326,96.38087906166726,UTILITY,20,JUNGLE
Janna,Trundle,-12.781332683792904,100.97568678528201,UTILITY,33,JUNGLE
Janna,Udyr,-16.096283995358935,103.35663531910558,UTILITY,7,JUNGLE
Janna,Vi,-25.145676264278745,94.86493720973554,UTILITY,15,JUNGLE
Janna,Viego,-10.17165104074814,82.46982216007184,UTILITY,9,JUNGLE
Janna,Volibear,-38.44752771098361,79.35082507053676,UTILITY,10,JUNGLE
Janna,XinZhao,6.951349927896766,97.76819747193872,UTILITY,10,JUNGLE
Janna,Zac,29.19517794368653,88.40204581812458,UTILITY,20,JUNGLE
JarvanIV,JarvanIV,-0.0000000000000010003560246367458,99.99999999999996,JUNGLE,4933,JUNGLE
JarvanIV,Chogath,23.081043079382205,102.87052621940578,TOP_LANE,7,JUNGLE
JarvanIV,Elise,12.001052827944209,110.18943300467616,TOP_LANE,77,JUNGLE
JarvanIV,Gragas,1.8620545196766136,93.92706522131141,TOP_LANE,87,JUNGLE
JarvanIV,Graves,-32.4487807767335,96.69976990115661,TOP_LANE,15,JUNGLE
JarvanIV,Ivern,7.1016043702762435,83.0589955125053,TOP_LANE,14,JUNGLE
JarvanIV,Karthus,55.89182783167662,129.44704852440057,TOP_LANE,10,JUNGLE
JarvanIV,Khazix,-23.138602931612173,84.21839660947515,TOP_LANE,23,JUNGLE
JarvanIV,Kindred,-82.75297930457752,70.12754363006887,TOP_LANE,10,JUNGLE
JarvanIV,LeeSin,-4.916353646211979,83.55242038084901,TOP_LANE,52,JUNGLE
JarvanIV,Maokai,4.486045928826638,95.2326550305925,TOP_LANE,22,JUNGLE
JarvanIV,MonkeyKing,-41.2473202490701,32.345767963130726,TOP_LANE,6,JUNGLE
JarvanIV,Nidalee,17.612961340040187,83.4994383767918,TOP_LANE,9,JUNGLE
JarvanIV,Nocturne,-46.536861129457996,78.78953603908077,TOP_LANE,14,JUNGLE
JarvanIV,Nunu,-13.69209244377098,70.78525694075246,TOP_LANE,6,JUNGLE
JarvanIV,Olaf,6.114061429889375,98.93610131809243,TOP_LANE,30,JUNGLE
JarvanIV,RekSai,-16.70757462480626,101.77486358456387,TOP_LANE,42,JUNGLE
JarvanIV,Sejuani,-0.528334910543526,96.1030666237428,TOP_LANE,61,JUNGLE
JarvanIV,Skarner,79.63572776368139,96.64897136948747,TOP_LANE,12,JUNGLE
JarvanIV,Taliyah,54.16982220335998,55.52635913224422,TOP_LANE,8,JUNGLE
JarvanIV,Trundle,-0.06450226905117627,110.56877572823419,TOP_LANE,13,JUNGLE
JarvanIV,Viego,29.598287212549202,100.27283995734415,TOP_LANE,10,JUNGLE
JarvanIV,Zac,20.815109286687566,114.87360876163878,TOP_LANE,22,JUNGLE
JarvanIV,LeeSin,-95.07980269862189,40.60581663533073,UTILITY,8,JUNGLE
JarvanIV,Olaf,-50.16797974633546,96.71877314631867,UTILITY,7,JUNGLE
JarvanIV,Trundle,-32.65658188557299,93.80603044348979,UTILITY,6,JUNGLE
Jax,Jax,-0.000000000000001052655904829778,100,JUNGLE,155,JUNGLE
Jax,Amumu,-26.63507324174356,94.9933113933182,TOP_LANE,13,JUNGLE
Jax,Belveth,-18.434403844831493,99.26767508783678,TOP_LANE,12,JUNGLE
Jax,Diana,0.6689645246269608,76.57424933001228,TOP_LANE,41,JUNGLE
Jax,Ekko,-85.32587875272519,79.51833235089896,TOP_LANE,9,JUNGLE
Jax,Elise,21.189449657018162,101.97732676760431,TOP_LANE,110,JUNGLE
Jax,Evelynn,-32.09311298290782,95.05896678410369,TOP_LANE,13,JUNGLE
Jax,Gragas,-11.654383030992594,83.55641049041353,TOP_LANE,67,JUNGLE
Jax,Graves,8.164744016178682,107.02859946881034,TOP_LANE,85,JUNGLE
Jax,Gwen,-72.70708829635694,42.62301918790613,TOP_LANE,10,JUNGLE
Jax,Hecarim,-0.9847378136468595,92.81931995075351,TOP_LANE,43,JUNGLE
Jax,JarvanIV,-8.284284889219224,98.40754244597503,TOP_LANE,99,JUNGLE
Jax,Karthus,-8.430961537399185,93.26044720438969,TOP_LANE,15,JUNGLE
Jax,Khazix,2.3593906151554087,96.84948847231242,TOP_LANE,21,JUNGLE
Jax,Kindred,15.251678538935852,103.0503184588479,TOP_LANE,40,JUNGLE
Jax,LeeSin,5.115572632610052,95.66477007133561,TOP_LANE,211,JUNGLE
Jax,Lillia,-8.618450619447954,106.15624638504357,TOP_LANE,48,JUNGLE
Jax,Maokai,5.373864462564848,94.58195644358649,TOP_LANE,115,JUNGLE
Jax,MonkeyKing,8.113783593274453,104.64958858642005,TOP_LANE,241,JUNGLE
Jax,Nidalee,-3.8430686353371515,108.28113382774482,TOP_LANE,50,JUNGLE
Jax,Nocturne,-22.87581128598953,86.57394218316678,TOP_LANE,23,JUNGLE
Jax,Olaf,10.724996806089736,104.33460123016523,TOP_LANE,50,JUNGLE
Jax,Pantheon,48.3296874178334,98.4541298168574,TOP_LANE,14,JUNGLE
Jax,Poppy,-22.964398935556225,79.22272875587048,TOP_LANE,42,JUNGLE
Jax,RekSai,-0.4429413955223765,101.11186638822537,TOP_LANE,61,JUNGLE
Jax,Rumble,-12.328368574833348,112.98364104434383,TOP_LANE,14,JUNGLE
Jax,Sejuani,-4.9356065739598,103.06472519097844,TOP_LANE,329,JUNGLE
Jax,Sett,33.640202611034184,95.95688030707169,TOP_LANE,9,JUNGLE
Jax,Shyvana,10.728221035845655,113.14500226393167,TOP_LANE,6,JUNGLE
Jax,Skarner,20.806655494431737,97.71110211641283,TOP_LANE,20,JUNGLE
Jax,Sylas,-37.86596389256243,76.08172304290719,TOP_LANE,14,JUNGLE
Jax,Taliyah,2.8797035744388206,96.3333109574539,TOP_LANE,25,JUNGLE
Jax,Trundle,-0.7536282435688006,103.93892047561935,TOP_LANE,81,JUNGLE
Jax,Udyr,13.578328623344692,101.69975777547864,TOP_LANE,36,JUNGLE
Jax,Vi,10.429460805791702,107.24295539191125,TOP_LANE,150,JUNGLE
Jax,Viego,-11.342738478664852,94.64828112362369,TOP_LANE,163,JUNGLE
Jax,Volibear,-5.1575636656265,91.56472213641432,TOP_LANE,39,JUNGLE
Jax,XinZhao,-5.138868635973583,95.34319075173676,TOP_LANE,134,JUNGLE
Jax,Zac,-24.611361541123408,59.83317855821004,TOP_LANE,16,JUNGLE
Jayce,Jayce,0,100.00000000000001,JUNGLE,16,JUNGLE
Jayce,Amumu,19.555861079845418,63.389932239961794,MID_LANE,12,JUNGLE
Jayce,Diana,-22.001642547781724,95.9955489058789,MID_LANE,36,JUNGLE
Jayce,Ekko,-33.36514178606165,100.34501446182719,MID_LANE,12,JUNGLE
Jayce,Elise,17.169680297107583,108.20996906171462,MID_LANE,167,JUNGLE
Jayce,Evelynn,-9.687585502960653,62.275937894255996,MID_LANE,6,JUNGLE
Jayce,Fiddlesticks,-35.90540874667241,95.84343094554437,MID_LANE,9,JUNGLE
Jayce,Gragas,-1.5304787494819228,96.49876166636027,MID_LANE,141,JUNGLE
Jayce,Graves,-26.840318871345275,79.28058151695878,MID_LANE,32,JUNGLE
Jayce,Gwen,7.931362849429767,103.70493277243106,MID_LANE,8,JUNGLE
Jayce,Hecarim,19.974542772945785,127.87039898392328,MID_LANE,6,JUNGLE
Jayce,Ivern,3.387812874336059,77.5720920773267,MID_LANE,8,JUNGLE
Jayce,JarvanIV,-1.3421724435256244,108.08694466389615,MID_LANE,42,JUNGLE
Jayce,Karthus,-12.33979502345157,93.52670343104833,MID_LANE,45,JUNGLE
Jayce,Khazix,31.402890092018175,104.69372448937847,MID_LANE,22,JUNGLE
Jayce,LeeSin,0.7499338572817829,105.05506519072384,MID_LANE,57,JUNGLE
Jayce,Lillia,-22.303905733040306,99.8315111955696,MID_LANE,58,JUNGLE
Jayce,Maokai,10.238511568782066,96.1511469387031,MID_LANE,199,JUNGLE
Jayce,MonkeyKing,-31.383080694316746,88.67851588559797,MID_LANE,9,JUNGLE
Jayce,Nidalee,3.9505807873092893,102.84016481425353,MID_LANE,129,JUNGLE
Jayce,Nunu,44.49483468110495,94.23831509922665,MID_LANE,7,JUNGLE
Jayce,Olaf,-28.616198002535135,100.02344954781836,MID_LANE,15,JUNGLE
Jayce,RekSai,-13.356942264137354,85.24294027688002,MID_LANE,27,JUNGLE
Jayce,Rengar,22.95471750387499,105.97673600309045,MID_LANE,22,JUNGLE
Jayce,Rumble,18.286136959972584,102.0296370917013,MID_LANE,46,JUNGLE
Jayce,Sejuani,-14.246564816131396,96.52263460120245,MID_LANE,105,JUNGLE
Jayce,Shyvana,-3.8688071245603113,97.21233053872527,MID_LANE,12,JUNGLE
Jayce,Sylas,-78.16344762809217,69.05399706635542,MID_LANE,14,JUNGLE
Jayce,Taliyah,-12.636645948995353,87.17608590033801,MID_LANE,21,JUNGLE
Jayce,Trundle,47.00755748147118,110.00216887499933,MID_LANE,15,JUNGLE
Jayce,Udyr,2.222450193354832,84.01999321629437,MID_LANE,15,JUNGLE
Jayce,Vi,20.959575228729943,65.59347628037538,MID_LANE,6,JUNGLE
Jayce,Viego,54.69791615345861,40.341606533813824,MID_LANE,6,JUNGLE
Jayce,Volibear,-15.291893319220168,99.22230506996922,MID_LANE,11,JUNGLE
Jayce,XinZhao,-2.5969737279099783,74.25278776646078,MID_LANE,14,JUNGLE
Jayce,Zac,4.233971181404081,86.9051432552645,MID_LANE,11,JUNGLE
Jayce,Aatrox,-34.74645021695916,80.27003153581519,TOP_LANE,9,JUNGLE
Jayce,Amumu,32.73197976299574,108.13551387135483,TOP_LANE,7,JUNGLE
Jayce,Camille,5.563122463361583,69.69026396778452,TOP_LANE,13,JUNGLE
Jayce,Diana,5.185980266909303,101.25199726195837,TOP_LANE,94,JUNGLE
Jayce,DrMundo,-69.06036495912734,61.692967050987576,TOP_LANE,6,JUNGLE
Jayce,Ekko,20.47020724954752,102.95259248862868,TOP_LANE,14,JUNGLE
Jayce,Elise,5.142694798085454,108.02503051201825,TOP_LANE,156,JUNGLE
Jayce,Gragas,5.432935589879902,98.0072183692135,TOP_LANE,120,JUNGLE
Jayce,Graves,-6.195090679881569,97.62759931979278,TOP_LANE,90,JUNGLE
Jayce,Gwen,-41.242062513292225,131.1384464349337,TOP_LANE,19,JUNGLE
Jayce,Hecarim,6.457034325692317,97.43474290269484,TOP_LANE,155,JUNGLE
Jayce,Ivern,-13.143649607017457,83.01703354327977,TOP_LANE,10,JUNGLE
Jayce,JarvanIV,-6.904656635032095,99.27563625695298,TOP_LANE,190,JUNGLE
Jayce,Karthus,-15.78714226395474,97.86382053940495,TOP_LANE,37,JUNGLE
Jayce,Kayn,-9.097976080634075,90.67316324996479,TOP_LANE,9,JUNGLE
Jayce,Khazix,-12.515857381507395,101.93652326728454,TOP_LANE,36,JUNGLE
Jayce,Kindred,25.6967131555458,111.81380340599185,TOP_LANE,35,JUNGLE
Jayce,LeeSin,7.770197622983784,101.65073231278579,TOP_LANE,443,JUNGLE
Jayce,Lillia,-8.841263458550154,90.81900942861104,TOP_LANE,69,JUNGLE
Jayce,Maokai,-11.746027567227772,95.59957030228045,TOP_LANE,52,JUNGLE
Jayce,MonkeyKing,2.0003112226001942,98.64788399903891,TOP_LANE,74,JUNGLE
Jayce,Nidalee,-0.33453201605526806,100.77671202593527,TOP_LANE,118,JUNGLE
Jayce,Nocturne,-1.6208830958724656,105.10509288850017,TOP_LANE,32,JUNGLE
Jayce,Nunu,48.52757105560978,64.10548928206482,TOP_LANE,9,JUNGLE
Jayce,Olaf,-0.43890222306479326,95.29890758280578,TOP_LANE,174,JUNGLE
Jayce,Pantheon,35.52155395499294,101.44920100760193,TOP_LANE,8,JUNGLE
Jayce,Poppy,4.0539480408780255,99.33933196548945,TOP_LANE,37,JUNGLE
Jayce,Qiyana,6.964139592933861,110.36390946996579,TOP_LANE,10,JUNGLE
Jayce,RekSai,-10.213760135792953,100.04594490659939,TOP_LANE,89,JUNGLE
Jayce,Rengar,-4.904869405464721,94.25747048858277,TOP_LANE,7,JUNGLE
Jayce,Rumble,-11.879984305942958,92.66930478243263,TOP_LANE,64,JUNGLE
Jayce,Sejuani,-1.0422181363370113,100.29051698077032,TOP_LANE,202,JUNGLE
Jayce,Sett,-9.908780878117266,115.50102904367468,TOP_LANE,19,JUNGLE
Jayce,Shyvana,-66.10960004168443,103.86165588757117,TOP_LANE,6,JUNGLE
Jayce,Skarner,24.234783282486703,115.32843207098615,TOP_LANE,43,JUNGLE
Jayce,Sylas,-2.098610986095082,98.52083409424884,TOP_LANE,22,JUNGLE
Jayce,Taliyah,17.70074527549755,99.26049271127467,TOP_LANE,44,JUNGLE
Jayce,Talon,5.015350433528399,102.59579656469009,TOP_LANE,20,JUNGLE
Jayce,Trundle,-8.378842004452622,96.18975219125852,TOP_LANE,203,JUNGLE
Jayce,Udyr,0.3303706546914528,107.4272995512555,TOP_LANE,132,JUNGLE
Jayce,Vi,14.144945817116412,92.1152262950694,TOP_LANE,63,JUNGLE
Jayce,Viego,1.394999019566146,96.16290857000759,TOP_LANE,228,JUNGLE
Jayce,Volibear,-9.20613787788981,97.40501225084586,TOP_LANE,182,JUNGLE
Jayce,XinZhao,4.432328188576,98.11185197115259,TOP_LANE,289,JUNGLE
Jayce,Zac,-47.50337048978807,84.93939441346386,TOP_LANE,24,JUNGLE
Jhin,Amumu,-4.767517984083315,107.50517011006775,BOT_LANE,7,JUNGLE
Jhin,Diana,-14.140544939412992,101.11291317044109,BOT_LANE,99,JUNGLE
Jhin,DrMundo,-13.171537370486627,118.9786774291413,BOT_LANE,6,JUNGLE
Jhin,Ekko,-21.34685122915914,101.9110638200966,BOT_LANE,13,JUNGLE
Jhin,Elise,2.4845242501480995,105.12638736888283,BOT_LANE,143,JUNGLE
Jhin,Evelynn,-20.864723257890038,107.08438446027598,BOT_LANE,15,JUNGLE
Jhin,Gragas,-4.819038869710339,96.90195446651032,BOT_LANE,177,JUNGLE
Jhin,Graves,-11.625325431528672,104.18289447049023,BOT_LANE,352,JUNGLE
Jhin,Gwen,-26.354131584213253,96.69395976717605,BOT_LANE,40,JUNGLE
Jhin,Hecarim,0.47424907607085187,93.63740534056608,BOT_LANE,171,JUNGLE
Jhin,Ivern,10.457840560672443,79.88856820716146,BOT_LANE,27,JUNGLE
Jhin,JarvanIV,7.90640971896145,95.91547863699472,BOT_LANE,125,JUNGLE
Jhin,Karthus,23.329837015265007,75.917636340989,BOT_LANE,31,JUNGLE
Jhin,Kayn,-5.0985584269295225,92.76972746726175,BOT_LANE,19,JUNGLE
Jhin,Khazix,10.363825301308651,102.78176409300697,BOT_LANE,152,JUNGLE
Jhin,Kindred,-5.566194550145361,101.0485972387121,BOT_LANE,97,JUNGLE
Jhin,LeeSin,-0.8872239998859214,102.22061739981665,BOT_LANE,401,JUNGLE
Jhin,Lillia,-6.070088544486006,102.81997603789092,BOT_LANE,138,JUNGLE
Jhin,Maokai,31.246867661241065,86.72787144898159,BOT_LANE,70,JUNGLE
Jhin,MonkeyKing,7.233592802187824,96.46511585430638,BOT_LANE,74,JUNGLE
Jhin,Nidalee,9.147471948770743,96.86295167920753,BOT_LANE,195,JUNGLE
Jhin,Nocturne,-26.243017447374143,92.13554835338539,BOT_LANE,34,JUNGLE
Jhin,Olaf,7.272727532307243,102.19345546724799,BOT_LANE,169,JUNGLE
Jhin,Pantheon,3.368269505462073,96.82125653675398,BOT_LANE,24,JUNGLE
Jhin,Poppy,24.168984108494524,87.933161378665,BOT_LANE,14,JUNGLE
Jhin,Qiyana,-2.2780317972041897,105.7825862788671,BOT_LANE,14,JUNGLE
Jhin,RekSai,2.6609147628532446,94.73843466436789,BOT_LANE,186,JUNGLE
Jhin,Rengar,5.924117846555281,92.24488038215307,BOT_LANE,81,JUNGLE
Jhin,Rumble,-11.781927533872267,104.68963970677488,BOT_LANE,42,JUNGLE
Jhin,Sejuani,-6.793626118791607,99.03719142353445,BOT_LANE,101,JUNGLE
Jhin,Sett,1.708203297323557,110.14610115440507,BOT_LANE,24,JUNGLE
Jhin,Shyvana,-23.337327623476607,66.01155585423493,BOT_LANE,12,JUNGLE
Jhin,Skarner,6.15961571546455,97.6330723805148,BOT_LANE,54,JUNGLE
Jhin,Taliyah,10.206730306728888,102.68086296321333,BOT_LANE,62,JUNGLE
Jhin,Talon,3.0346026296527353,90.59396309822242,BOT_LANE,26,JUNGLE
Jhin,Trundle,-6.729588124081902,97.84538695050803,BOT_LANE,132,JUNGLE
Jhin,Udyr,-2.354040603808735,97.8789529915249,BOT_LANE,59,JUNGLE
Jhin,Vi,10.590228115459503,95.73483323102327,BOT_LANE,36,JUNGLE
Jhin,Viego,-14.818475252329653,96.86452721639633,BOT_LANE,192,JUNGLE
Jhin,Volibear,8.599388662842317,103.61983517604925,BOT_LANE,96,JUNGLE
Jhin,Warwick,-27.72595536657074,96.0719692959712,BOT_LANE,6,JUNGLE
Jhin,XinZhao,9.669457327985814,102.87205137584127,BOT_LANE,323,JUNGLE
Jhin,Zac,11.180013780424446,94.62229347945973,BOT_LANE,33,JUNGLE
Jhin,Jhin,,,JUNGLE,7,JUNGLE
Jhin,Maokai,-1.3436630563340988,114.16940213710748,UTILITY,6,JUNGLE
Jhin,MonkeyKing,-49.56114988974694,84.66420589049521,UTILITY,7,JUNGLE
Jhin,Sejuani,49.939566825508024,78.58501094715241,UTILITY,9,JUNGLE
Jhin,Vi,60.950274261567564,69.63124538174618,UTILITY,6,JUNGLE
Jinx,Belveth,-77.15328378404527,84.54750312958697,BOT_LANE,13,JUNGLE
Jinx,Diana,-10.680420175705294,96.80758901038305,BOT_LANE,129,JUNGLE
Jinx,Ekko,0.18281446429082565,72.7474441654917,BOT_LANE,10,JUNGLE
Jinx,Elise,25.989719567450955,106.52020141255043,BOT_LANE,70,JUNGLE
Jinx,Evelynn,5.696223687204541,96.22666520330665,BOT_LANE,25,JUNGLE
Jinx,Fiddlesticks,-52.94171142022307,88.87505559345,BOT_LANE,6,JUNGLE
Jinx,Gragas,-16.727756461002834,88.08252414588465,BOT_LANE,90,JUNGLE
Jinx,Graves,-27.888060627196,93.75042642755703,BOT_LANE,113,JUNGLE
Jinx,Gwen,20.05425540482516,92.71658493481117,BOT_LANE,44,JUNGLE
Jinx,Hecarim,5.637661053822082,96.57529543766586,BOT_LANE,378,JUNGLE
Jinx,Ivern,-18.833614908095797,121.83873659937974,BOT_LANE,11,JUNGLE
Jinx,JarvanIV,-2.6115946848732823,103.62659696214139,BOT_LANE,346,JUNGLE
Jinx,Karthus,-44.89057450874998,80.57348299237749,BOT_LANE,23,JUNGLE
Jinx,Kayn,-63.420782822014004,121.55582169023614,BOT_LANE,15,JUNGLE
